date,day_of_year,releases,top_1_gross,top_10_gross,total_gross,year,day_of_month,is_weekend,total_gross_lag7,7_day_rolling_total,30_day_rolling_total,daily_returns,is_holiday,weekday_sin,weekday_cos,month_sin,month_cos,quarter_sin,quarter_cos,day_of_year_sin,day_of_year_cos,is_pandemic
2020-07-01,183,7,18507,51909,51909,2020,1,0,71652.0,71085.57142857143,85411.1,14.251441651626529,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.00645086419810515,-0.9999791929590823,1
2020-07-02,184,7,19978,59761,59761,2020,2,0,82331.0,67861.28571428571,87048.8,15.126471324818436,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.023651127245231586,-0.9997202729664083,1
2020-07-03,185,9,91741,137008,137008,2020,3,0,103182.0,72693.57142857143,91171.66666666667,129.25988520941752,1,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.04084439154329611,-0.9991655196610109,1
2020-07-04,186,9,48259,74261,74261,2020,4,1,79149.0,71995.28571428571,93058.53333333334,-45.79805558799486,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.05802556932878035,-0.9983150972033183,1
2020-07-05,187,9,52352,83764,83764,2020,5,1,81583.0,72306.85714285714,91536.46666666666,12.796757382744639,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.07518957641475855,-0.9971692572470178,1
2020-07-06,188,9,35049,52052,52052,2020,6,0,54011.0,72027.0,87422.3,-37.85874600066854,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.09233133369539122,-0.9957283388645872,1
2020-07-07,189,9,36293,51076,51076,2020,7,0,45434.0,72833.0,85596.83333333333,-1.8750480288941773,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.10944576864891556,-0.993992768446958,1
2020-07-08,190,9,38686,53780,53780,2020,8,0,51909.0,73100.28571428571,86040.36666666667,5.294071579606863,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.12652781683868314,-0.9919630595773397,1
2020-07-09,191,9,43016,56090,56090,2020,9,0,59761.0,72575.85714285714,86282.33333333333,4.295277054667168,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.1435724234118113,-0.9896398128792412,1
2020-07-10,192,8,71492,138808,138808,2020,10,0,137008.0,72833.0,88632.4,147.4737029773578,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.16057454459499376,-0.9870237158387383,1
2020-07-11,193,8,76115,147616,147616,2020,11,1,74261.0,83312.28571428571,91359.46666666666,6.345455593337568,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.17752914918703497,-0.984115542601034,1
2020-07-12,194,8,48067,91330,91330,2020,12,1,83764.0,84393.14285714286,88123.4,-38.13001300672014,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.19443122004766195,-0.9809161537413774,1
2020-07-13,195,7,27052,45876,45876,2020,13,0,52052.0,83510.85714285714,82237.33333333333,-49.76896967042593,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.2112757555821793,-0.9774264960104055,1
2020-07-14,196,6,27231,43358,43358,2020,14,0,51076.0,82408.28571428571,80153.33333333333,-5.488708692998523,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.2280577712215198,-0.9736476020539838,1
2020-07-15,197,6,25210,38179,38179,2020,15,0,53780.0,80179.57142857143,79631.1,-11.944739148484707,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.24477230089725957,-0.9695805901076308,1
2020-07-16,198,6,27505,41470,41470,2020,16,0,56090.0,78091.0,78926.83333333333,8.619921946619868,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.2614143985111562,-0.965226663665613,1
2020-07-17,199,7,57731,91708,91708,2020,17,0,138808.0,71362.42857142857,80084.86666666667,121.14299493609839,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.2779791393987801,-0.9605871111248129,1
2020-07-18,200,7,68269,108064,108064,2020,18,1,147616.0,65712.14285714286,81510.1,17.834867187159254,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.2944616217868012,-0.9556633054034704,1
2020-07-19,201,7,38174,60292,60292,2020,19,1,91330.0,61278.142857142855,77986.7,-44.207136511696774,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.3108569682435036,-0.9504567035349151,1
2020-07-20,202,7,22862,35607,35607,2020,20,0,45876.0,59811.142857142855,73004.63333333333,-40.94241358720892,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.3271603271220951,-0.9449688462364056,1
2020-07-21,203,6,20321,33788,33788,2020,21,0,43358.0,58444.0,71426.36666666667,-5.108546072401499,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.34336687399638804,-0.939201357453208,1
2020-07-22,204,6,23789,38979,38979,2020,22,0,38179.0,58558.28571428572,70709.66666666667,15.363442642358226,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.3594718130884232,-0.9331559438780432,1
2020-07-23,205,6,23180,39271,39271,2020,23,0,41470.0,58244.142857142855,69712.96666666666,0.7491213217373449,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.3754703786876202,-0.9268343944460494,1
2020-07-24,206,7,182686,294330,294330,2020,24,0,91708.0,87190.14285714286,77135.56666666667,649.4843523210511,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.3913578365610259,-0.9202385798054075,1
2020-07-25,207,7,122666,202049,202049,2020,25,1,108064.0,100616.57142857143,81126.16666666667,-31.352903203886797,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.4071294853542516,-0.9133704517637858,1
2020-07-26,208,7,98500,163427,163427,2020,26,1,60292.0,115350.14285714286,83134.33333333333,-19.115165133210265,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.4227806579826773,-0.9062320427107697,1
2020-07-27,209,6,45283,70939,70939,2020,27,0,35607.0,120397.57142857143,82860.66666666667,-56.59285185434475,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.4383067230125192,-0.898825465016444,1
2020-07-28,210,6,50365,80466,80466,2020,28,0,33788.0,127065.85714285714,82823.43333333333,13.429848179421766,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.45370308603134424,-0.8911529104063088,1
2020-07-29,211,6,42584,67572,67572,2020,29,0,38979.0,131150.57142857142,83275.46666666666,-16.024159272239203,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.46896519100763184,-0.8832166493127127,1
2020-07-30,212,6,56427,92346,92346,2020,30,0,39271.0,138732.7142857143,84839.2,36.66311489966259,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.48408852163897587,-0.8750190302029955,1
2020-07-31,213,10,110253,204589,204589,2020,31,0,294330.0,125912.57142857143,89928.53333333334,121.54614168453426,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-0.4990686026885319,-0.8665624788845385,1
2020-08-01,214,10,109791,209239,209239,2020,1,1,202049.0,126939.71428571429,94911.13333333333,2.2728494689352896,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.5139010013093103,-0.8578494977869301,1
2020-08-02,215,10,70228,127582,127582,2020,2,1,163427.0,121819.0,94596.93333333333,-39.02570744459685,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.5285813283559292,-0.8488826652214553,1
2020-08-03,216,9,33041,56071,56071,2020,3,0,70939.0,119695.0,93990.6,-56.05101033061091,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.5431052396834317,-0.8396646346181327,1
2020-08-04,217,9,39362,64071,64071,2020,4,0,80466.0,117352.85714285714,93334.16666666667,14.26762497547751,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.5574684374327892,-0.8301981337405212,1
2020-08-05,218,9,42682,69445,69445,2020,5,0,67572.0,117620.42857142857,93913.93333333333,8.387570039487446,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.5716666713027052,-0.8204859638785327,1
2020-08-06,219,9,49257,84275,84275,2020,6,0,92346.0,116467.42857142857,95020.56666666667,21.355029159766726,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.5856957398073508,-0.8105309990194823,1
2020-08-07,220,13,115000,232174,233599,2020,7,0,204589.0,120611.71428571429,101014.53333333334,177.18659151587067,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.5995514915196489,-0.8003361849976323,1
2020-08-08,221,12,58820,135117,136031,2020,8,1,209239.0,110153.42857142857,103679.23333333334,-41.76730208605345,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.6132298262997502,-0.7899045386224707,1
2020-08-09,222,12,30922,73112,73520,2020,9,1,127582.0,102430.28571428571,101502.96666666666,-45.95349589431821,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.6267266965083301,-0.7792391467859886,1
2020-08-10,223,10,19740,39239,39239,2020,10,0,56071.0,100025.71428571429,97890.4,-46.62812840043525,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.6400381082043503,-0.7683431655492202,1
2020-08-11,224,10,20956,42080,42080,2020,11,0,64071.0,96884.14285714286,96248.73333333334,7.240245673946832,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.65316012232693,-0.7572198192083127,1
2020-08-12,225,9,23457,44720,44720,2020,12,0,69445.0,93352.0,96210.2,6.273764258555126,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.666088855860977,-0.7458723993404063,1
2020-08-13,226,10,19666,40751,40751,2020,13,0,84275.0,87134.28571428571,96123.3,-8.875223613595706,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.6788204829862355,-0.734304263829602,1
2020-08-14,227,13,338084,395703,396554,2020,14,0,233599.0,110413.57142857143,108069.13333333333,873.1147701896886,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.6913512362094071,-0.722518835873311,1
2020-08-15,228,13,295755,370529,371641,2020,15,1,136031.0,144072.14285714287,119074.83333333333,-6.282372640296153,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.7036774074790128,-0.7105196029692745,1
2020-08-16,229,13,231985,267986,268505,2020,16,1,73520.0,171927.14285714287,124968.06666666667,-27.751512884746298,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.7157953492826642,-0.6983101158835584,1
2020-08-17,230,11,140830,160915,160989,2020,17,0,39239.0,189320.0,126732.23333333334,-40.04245730991974,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.7277014757264236,-0.6858939875998223,1
2020-08-18,231,11,226142,245801,245907,2020,18,0,42080.0,218438.14285714287,132919.4,52.747703259228885,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.7393922635959241,-0.673274892250183,1
2020-08-19,232,11,135647,155244,155266,2020,19,0,44720.0,234230.42857142858,136908.03333333333,-36.85986978817195,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.7508642533989489,-0.6604565640279754,1
2020-08-20,233,11,138558,160002,160015,2020,20,0,40751.0,251268.14285714287,141115.6,3.058621977767184,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.7621140503891487,-0.6474427960827475,1
2020-08-21,234,9,1414648,1883138,1883138,2020,21,0,396554.0,463637.28571428574,202587.56666666668,1076.850920226229,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.7731383255706026,-0.6342374393978054,1
2020-08-22,235,8,1556113,2083874,2083874,2020,22,1,371641.0,708242.0,270741.0,10.659654257946038,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.7839338166829201,-0.620844401650647,1
2020-08-23,236,9,1030000,1361545,1361545,2020,23,1,268505.0,864390.5714285715,306314.8333333333,-34.66279631110134,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.7944973291665992,-0.6072676460566135,1
2020-08-24,237,8,291202,457695,457695,2020,24,0,160989.0,906777.1428571428,314836.36666666664,-66.38414448292198,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.8048257371083452,-0.593511190196115,1
2020-08-25,238,8,371315,617438,617438,2020,25,0,245907.0,959853.0,329970.06666666665,34.90162662908705,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.8149159841660791,-0.5795791048257612,1
2020-08-26,239,8,272806,434748,434748,2020,26,0,155266.0,999779.0,342097.0333333333,-29.588395919914223,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.8247650844733614,-0.5654755126737576,1
2020-08-27,240,8,280515,456524,456524,2020,27,0,160015.0,1042137.4285714285,354632.3,5.008878706745068,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.8343701235229538,-0.5512045872199277,1
2020-08-28,241,13,3113501,4914454,4919500,2020,28,0,1883138.0,1475903.4285714286,516363.23333333334,977.5994252218942,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.8437282590292712,-0.5367705514607103,1
2020-08-29,242,12,2452864,4636940,4639699,2020,29,1,2083874.0,1841021.2857142857,667941.6666666666,-5.687590202256332,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.8528367217694595,-0.522177676659508,1
2020-08-30,243,13,1470652,2765828,2768484,2020,30,1,1361545.0,2042012.5714285714,753404.8333333334,-40.33052575177829,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.8616928164028522,-0.5074302810827518,1
2020-08-31,244,11,450293,834934,835364,2020,31,0,457695.0,2095965.2857142857,774275.6666666666,-69.82594083982426,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.8702939222685674,-0.49253272872205434,1
2020-09-01,245,10,466916,900031,900031,2020,1,0,617438.0,2136335.714285714,800023.9666666667,7.741176301588282,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.8786374941610001,-0.4774894280028391,1
2020-09-02,246,10,393751,786209,786209,2020,2,0,434748.0,2186544.4285714286,824361.9,-12.646453288831161,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.886721063082993,-0.46230483047981086,1
2020-09-03,247,11,4986442,5804575,5805070,2020,3,0,456524.0,2950622.4285714286,1015728.5333333333,638.3621912239621,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.8945422369764496,-0.4469834295196741,1
2020-09-04,248,10,2806227,4650134,4650134,2020,4,0,4919500.0,2912141.5714285714,1168418.1666666667,-19.89529842017409,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9020987014301837,-0.43152975897147144,1
2020-09-05,249,10,3566279,6161246,6161246,2020,5,1,4639699.0,3129505.4285714286,1370983.8666666667,32.49609581143253,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9093882203647925,-0.4159483918249421,1
2020-09-06,250,10,2980584,5214636,5214636,2020,6,1,2768484.0,3478955.714285714,1537018.4333333333,-15.363937748955326,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9164086366943458,-0.4002439388573056,1
2020-09-07,251,13,2275661,3646518,3647082,2020,7,0,835364.0,3880629.714285714,1654053.4666666666,-30.060660034564258,1,0.0,1.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9231578729647039,-0.38442104726885545,1
2020-09-08,252,9,926646,1507231,1507231,2020,8,0,900031.0,3967372.5714285714,1701843.8333333333,-58.67296101376388,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9296339319682695,-0.3684843993077793,1
2020-09-09,253,9,798409,1348474,1348474,2020,9,0,786209.0,4047696.1428571427,1745485.0,-10.533023803252451,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9358348973349941,-0.35243871088460327,1
2020-09-10,254,9,766230,1310844,1310844,2020,10,0,5805070.0,3405663.8571428573,1787777.1333333333,-2.790561775755407,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9417589340994617,-0.33628873017668287,1
2020-09-11,255,13,1984309,3768135,3786397,2020,11,0,4650134.0,3282272.8571428573,1912499.7,188.8518389678711,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9474042892438845,-0.32003923622313857,1
2020-09-12,256,14,2990971,5575196,5600163,2020,12,1,6161246.0,3202118.1428571427,2097813.433333333,47.902161342299806,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9527692922168511,-0.30369503751065885,1
2020-09-13,257,13,1628187,2993016,3004374,2020,13,1,5214636.0,2886366.4285714286,2184740.7666666666,-46.352025824962595,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9578523554276669,-0.28726097055059635,1
2020-09-14,258,13,560801,1061937,1065731,2020,14,0,3647082.0,2517602.0,2207877.1,-64.5273524534562,0,0.0,1.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9626519747161487,-0.2707418984477642,1
2020-09-15,259,13,694845,1338079,1343545,2020,15,0,1507231.0,2494218.285714286,2243711.7666666666,26.06792896143586,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9671667297977312,-0.2541427094613622,1
2020-09-16,260,14,605553,1164614,1171613,2020,16,0,1348474.0,2468952.4285714286,2277399.2333333334,-12.796891804889299,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.97139528468375,-0.23746831555846842,1
2020-09-17,261,13,575671,947979,951968,2020,17,0,1310844.0,2417684.4285714286,2300934.6,-18.74723138101062,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9753363880767837,-0.2207236509605022,1
2020-09-18,262,17,1404645,3288717,3372700,2020,18,0,3786397.0,2358584.8571428573,2408182.4,254.28711889475278,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9789888737409319,-0.20391367068311472,1
2020-09-19,263,17,2085566,4668356,4774122,2020,19,1,5600163.0,2240579.0,2561985.966666667,41.55193168677913,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9823516608469237,-0.18704334906991657,1
2020-09-20,264,17,1078259,2491638,2545132,2020,20,1,3004374.0,2174973.0,2584052.433333333,-46.68900375817794,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9854237542919524,-0.17011767832049052,1
2020-09-21,265,17,405744,923299,942464,2020,21,0,1065731.0,2157363.4285714286,2546005.433333333,-62.9699363333611,0,0.0,1.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9882042449941422,-0.15314166701312007,1
2020-09-22,266,16,509070,1166869,1189832,2020,22,0,1343545.0,2135404.4285714286,2540281.6666666665,26.246944180361265,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9906923101615609,-0.13612033862266704,1
2020-09-23,267,17,409102,964078,984835,2020,23,0,1171613.0,2108721.8571428573,2557853.0,-17.229070994896755,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9928872135356962,-0.11905873003404988,1
2020-09-24,268,18,427566,976980,999766,2020,24,0,951968.0,2115550.1428571427,2570597.2666666666,1.5160915280224563,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.994788305609327,-0.10196189005174576,1
2020-09-25,269,24,1054891,2792641,2963832,2020,25,0,3372700.0,2057140.4285714286,2654900.066666667,196.45256990135692,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1
2020-09-26,270,24,1478435,3618763,3859055,2020,26,1,4774122.0,1926416.5714285714,2768317.7666666666,30.204917147800558,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9977068927101168,-0.06768276175455162,1
2020-09-27,271,24,815014,2126402,2271279,2020,27,1,2545132.0,1887294.7142857143,2680043.7333333334,-41.1441661235717,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9987235240803972,-0.050510617185222886,1
2020-09-28,272,23,305051,719331,760586,2020,28,0,942464.0,1861312.142857143,2550739.966666667,-66.51287666552635,0,0.0,1.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9994446170919858,-0.033323525711631344,1
2020-09-29,273,23,344118,791716,841223,2020,29,0,1189832.0,1811510.857142857,2486497.933333333,10.601956912170362,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9998699583618592,-0.016126573270657762,1
2020-09-30,274,23,296594,684146,726790,2020,30,0,984835.0,1774647.2857142857,2482878.8,-13.603170621820848,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9999994220246925,0.001075151282798226,1
2020-10-01,275,23,335988,743374,786113,2020,1,0,999766.0,1744125.4285714286,2479081.533333333,8.162330246701256,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.999832969770105,0.018276557681691223,1
2020-10-02,276,25,768968,2447709,2685104,2020,2,0,2963832.0,1704307.142857143,2542378.033333333,241.5671792732088,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9993706508539969,0.03547255575312556,1
2020-10-03,277,26,1246825,3695766,4046576,2020,3,1,3859055.0,1731095.857142857,2483761.566666667,50.70462820062092,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9986126020839734,0.052658056924614005,1
2020-10-04,278,26,648409,1965913,2171685,2020,4,1,2271279.0,1716868.142857143,2401146.6,-46.3327761544575,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9975590477788613,0.06982797572987089,1
2020-10-05,279,24,228701,525167,575868,2020,5,0,760586.0,1690479.857142857,2214967.3333333335,-73.4828946186947,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9962102997023297,0.0869772313136861,1
2020-10-06,280,24,292044,678210,742411,2020,6,0,841223.0,1676363.857142857,2065893.1666666667,28.920342856349034,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9945667569706337,0.1041007489354256,1
2020-10-07,281,24,260881,572629,624585,2020,7,0,726790.0,1661763.142857143,1965143.2666666666,-15.870723898218097,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9926289059345095,0.121193461470736,1
2020-10-08,282,23,274162,608495,665859,2020,8,0,786113.0,1644584.0,1937097.5333333334,6.6082278633012415,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9903973200352558,0.1382503109109819,1
2020-10-09,283,29,1102100,2902858,3135122,2020,9,0,2685104.0,1708872.2857142857,1996652.4666666666,370.8387211106255,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9878726596350429,0.15526624985999563,1
2020-10-10,284,30,1563319,4114232,4420231,2020,10,1,4046576.0,1762251.5714285714,2100298.7,40.99071742662645,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9850556718215013,0.172236243027682,1
